replicas_count,current_cpu_utilz,hpa_target
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
10,590,50
